ID,Title,Content,Image URL
					<p>Majority of the time the bid is lower than the asking price.</p><p>The bid price is the best available price the broker is willing to buy the base currency for in exchange for the quoted currency to sell to market.</p><p>The ask price is the best price at which your broker will sell the base currency for in exchange for the quoted currency. This means the ask price is the best available price to purchase from the market.</p>
												<a href="""">The “Spread”?</a>
					<p>A “spread” is simply the difference between the bid and ask price</p>
												<a href="""">Types of Charts?</a>
					<p>Line Charts- these allow you to view overall trend quickly due to their smooth plotting. Position traders use these most often to see where price may head down the road<br /><br />Bar Chart- bar charts are very similar to candlestick charts without a real body. The tick on the left indicates where price opened, tick on the right indicates where price closed, and the vertical bar represents extreme highs and lows of price movement.<br /><br />Candlestick Charts- these are the most commonly used charts. They are the same as Bar Charts except they have a real body to them.</p>",
589,Ichimoku Kinko Hyo,https://www.vimeo.com/148838797,https://app.wsatraining.com/wp-content/uploads/2018/05/How-to-trade-using-Ichimoku-Kinko-Hyo.jpeg
593,Using Donchian Channels,https://www.vimeo.com/148840879,https://app.wsatraining.com/wp-content/uploads/2018/05/Using-Donchian-Channels.jpeg
596,Trading With Naked Charts,https://www.vimeo.com/148845096,https://app.wsatraining.com/wp-content/uploads/2018/05/How-to-trade-naked-charts.jpeg
599,Pivot Points,https://www.vimeo.com/152105266,https://app.wsatraining.com/wp-content/uploads/2018/05/Pivot-Points-Standard.jpeg
602,Using Channels To Catch Breakouts,https://www.vimeo.com/160432593,https://app.wsatraining.com/wp-content/uploads/2018/05/Using-Channels-to-Catch-Breakouts.jpeg
609,Head and Shoulders Downtrend,"<img class=""alignnone size-medium wp-image-795"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/HeadandShouldersmarkpatternsDowntrend-300x217.png"" alt="""" width=""300"" height=""217"" />

A head and shoulders pattern is also a trend reversal formation.

It is formed by a peak (shoulder), followed by a higher peak (head), and then another lower peak (shoulder). A “neckline” is drawn by connecting the lowest points of the two troughs. The slope of this line can either be up or down. Typically, when the slope is down, it produces a more reliable signal.

In this example, we can easily see the head and shoulders pattern.

The head is the second peak and is the highest point in the pattern. The two shoulders also form peaks, but do not exceed the height of the head.
With this formation, we put an entry order below the neckline. We can also calculate a target by measuring the high point of the head to the neckline. This distance is approximately how far the price will move after it breaks the neckline.

<img class=""alignnone size-medium wp-image-794"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/HeadAndshouldersMarkPatterns2Right-300x217.png"" alt="""" width=""300"" height=""217"" />

You can see that once the price goes below the neckline, it makes a move that is at least the size of the distance between the head and the neckline.

We know you’re thinking to yourself, “the price kept moving even after it reached the target”.",https://app.wsatraining.com/wp-content/uploads/2018/05/HeadandShouldersmarkpatternsDowntrend.png
612,Double Top DownTrend,"<img class=""alignnone size-medium wp-image-793"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/DoubleTopDownTrendLeft-300x217.png"" alt="""" width=""300"" height=""217"" />

A double top is a reversal pattern that is formed after there is an extended move up. The “tops” are peaks which are formed when the price hits a certain level that can’t be broken.

After hitting this level, the price will bounce off it slightly, but then return to test this level again. If the price bounces off that level again, then you have a DOUBLE top!

In the chart you can see that two peaks or “tops” were formed after a strong move up. Notice how the second top was not able to break the high of the first top. This is a strong sign that a reversal is going to occur because it is telling us that the buying pressure is just about finished. With the double top, we would place our entry order below the neckline because we are anticipating a reversal of the uptrend.

<img class=""alignnone size-medium wp-image-792"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/DoubleTopDownTrendRight-300x217.png"" alt="""" width=""300"" height=""217"" />

Wow! We must be psychic or something, because we always seem to be on point! Looking at the chart you can see that the price breaks the neckline and makes a nice move down. Remember that double tops are a trend reversal formation so you’ll want to look for these after there is a strong uptrend.

You’ll also notice that the drop is approximately the same height as the double top formation. Keep that in mind because that’ll be useful in setting profit targets.",https://app.wsatraining.com/wp-content/uploads/2018/05/DoubleTopDownTrendRight.png
614,Head and Shoulders Uptrend,"<img class=""alignnone size-medium wp-image-791"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/handSLeft-300x217.png"" alt="""" width=""300"" height=""217"" />

The name speaks for itself. It is basically a head and shoulders formation, except this time it’s upside down.

<img class=""alignnone size-medium wp-image-790"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/HandSRight-300x217.png"" alt="""" width=""300"" height=""217"" />

A valley is formed (shoulder), followed by an even lower valley (head), and then another higher valley (shoulder). These formations occur after extended downward movements.",https://app.wsatraining.com/wp-content/uploads/2018/05/HandSRight.png
616,Double Bottom UpTrend,"<img class=""alignnone size-medium wp-image-789"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/DoubleBottomUpTrendLeft-300x217.png"" alt="""" width=""300"" height=""217"" />

The double bottom is also a trend reversal formation, but this time we are looking to go long instead of short. These formations occur after extended downtrends when two valleys or “bottoms” have been formed.

You can see from the chart above that after the previous downtrend, the price formed two valleys because it wasn’t able to go below a certain level.

Notice how the second bottom wasn’t able to significantly break the first bottom. This is a sign that the selling pressure is about finished, and that a reversal is about to occur.

<img class=""alignnone size-medium wp-image-788"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/DoubleBottomUptrendRight-300x217.png"" alt="""" width=""300"" height=""217"" />

Would you look at that! The price broke the neckline and made a nice move upwards.

See how the price jumped by almost the same height as that of the double bottom formation? Remember, just like double tops, double bottoms are also trend reversal formations. You’ll want to look for these after a strong downtrend.",https://app.wsatraining.com/wp-content/uploads/2018/05/DoubleBottomUptrendRight.png
618,Bearish Wedge,"<img class=""alignnone size-medium wp-image-787"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/BearishWedgeLeft1-300x217.png"" alt="""" width=""300"" height=""217"" />

See how the price made a nice move down, that’s the same height as the wedge? What did we learn so far about these Japanese candlestick chart patterns?

A rising wedge formed after an uptrend usually leads to a reversal (downtrend), while a rising wedge formed during a downtrend typically results in a continuation (downtrend). Simply put, a rising wedge leads to a downtrend, which means that it’s a bearish chart pattern!

Just like the rising wedge, the falling wedge can either be a reversal or a continuation signal. As a reversal signal, it is formed at a bottom of a downtrend, indicating that an uptrend would come next.

As a continuation signal, it is formed during an uptrend, implying that the upward price action would resume. Unlike the rising wedge, the falling wedge is a bullish chart pattern.

In this example, the falling wedge serves as a reversal signal. After a downtrend, the price made lower highs and lower lows. Notice how the falling trend line connecting the highs is steeper than the trend line connecting the lows.

<img class=""alignnone size-medium wp-image-786"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/BearishWedgeRight1-300x217.png"" alt="""" width=""300"" height=""217"" />

Upon breaking above the top of the wedge, the pair made a nice move upwards that’s approximately equal to the height of the formation. In this case, the price rally went a few more pips beyond that target!

Let’s take a look at an example where the falling wedge serves as a continuation signal. Like we mentioned earlier, when the falling wedge forms during an uptrend, it usually signals that the trend will resume later on.

<img class=""alignnone size-medium wp-image-785"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/BearishWedgeLeft2-300x217.png"" alt="""" width=""300"" height=""217"" />

In this case, the price consolidated for a bit after a strong rally. This could mean that buyers simply paused to catch their breath and probably recruited more people to join the bull camp.

Hmm, it looks like the pair is revving up for a strong move. Which way would it go?

<img class=""alignnone size-medium wp-image-784"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/BearishWedgeRight2-300x217.png"" alt="""" width=""300"" height=""217"" />

See how the price broke to the top side and went on to climb higher?

If we placed an entry order above that falling trend line connecting the pair’s highs, we wouldn’t have been able to jump in on a strong uptrend and caught some pips! A good upside target would be the height of the wedge formation.

If you want to go for more pips, you can lock in some profits at the target by closing down a portion of your position, then letting the rest of your position ride.",https://app.wsatraining.com/wp-content/uploads/2018/05/BearishWedgeRight1.png
620,Bearish Pennants,"<img class=""alignnone size-medium wp-image-783"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/BearishPennantsLeft-300x217.png"" alt="""" width=""300"" height=""217"" />

Like rectangles, pennants are continuation chart patterns formed after strong moves. After a big upward or downward move, buyers or sellers usually pause to catch their breath before taking the pair further in the same direction. Because of this, the price usually consolidates and forms a tiny symmetrical triangle, which is called a pennant.

While the price is still consolidating, more buyers or sellers usually decide to jump in on the strong move, forcing the price to bust out of the pennant formation. A bearish pennant is formed during a steep, almost vertical, downtrend. After that sharp drop in price, some sellers close their positions while other sellers decide to join the trend, making the price consolidate for a bit.

<img class=""alignnone size-medium wp-image-782"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/BearishPennantsRight-300x217.png"" alt="""" width=""300"" height=""217"" />

As soon as enough sellers jump in, the price breaks below the bottom of the pennant and continues to move down.

As you can see, the drop resumed after the price made a breakout to the bottom. To trade this chart patter, we’d put a short order at the bottom of the pennant with a stop loss above the pennant. That way, we’d be out of the trade right away in case the breakdown was a fake out.",https://app.wsatraining.com/wp-content/uploads/2018/05/BearishPennantsRight.png
622,Bullish Pennants,"<img class=""alignnone size-medium wp-image-781"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/BullishPennants-300x217.png"" alt="""" width=""300"" height=""217"" />

Bullish pennants, just like the name suggests, signals that bulls are about to go a-chargin’ again. This means that the sharp climb in price would resume after that brief period of consolidation, when bulls gather enough energy to take the price higher again.

In this example, the price made a sharp vertical climb before taking a breather. I can hear the bulls stomping and revving up for another run!

<img class=""alignnone size-medium wp-image-780"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/BullishPennantsRight-300x217.png"" alt="""" width=""300"" height=""217"" />

Just like we predicted, the price made another strong move upwards after the breakout. To play this, we’d place our long order above the pennant and our stop loss below the bottom of the pennant to avoid fake outs.

Like we discussed earlier, the size of the breakout move is around the height of the mast (or the size of the earlier move). You see, pennants may be small in size but they could signal huge price moves so don’t underestimate them!",https://app.wsatraining.com/wp-content/uploads/2018/05/BullishPennantsRight.png
624,Symmetrical Triangles,"<img class=""alignnone size-medium wp-image-779"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/TrianglesLeft22-300x217.png"" alt="""" width=""300"" height=""217"" />

A symmetrical triangle is a chart formation where the slope of the price’s highs and the slope of the price’s lows converge together to a point where it looks like a triangle.

What’s happening during this formation is that the market is making lower highs and higher lows. This means that neither the buyer nor the sellers are pushing the price far enough to make a clear trend.

If this were a battle between the buyers and sellers, then this would be a draw. This is also a type of consolidation.

In the chart above, we can see that neither the buyers nor the sellers could push the price in their direction. When this happens, we get lower highs and higher lows.

As these two slopes get closer to each other, it means that a breakout is getting near. We don’t know what direction the breakout will be, but we do know that the market will most likely break out. Eventually, one side of the market will give in.

So how can we take advantage of this? Simple. We place entry orders above the slope of the lower highs and below the slope of the higher lows. Since we already know that the price is going to break out, we can just hitch a ride in whatever direction the market moves.",https://app.wsatraining.com/wp-content/uploads/2018/05/TrianglesLeft22.png
626,Descending Triangles,"<img class=""alignnone size-medium wp-image-778"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/TrianglesLeft1-300x217.png"" alt="""" width=""300"" height=""217"" />

As you probably guessed, descending triangles are the exact opposite of ascending triangles (we knew you were smart!). In descending triangle chart patterns, there is a string of lower highs which form the upper line. The lower line is a support level in which the price cannot seem to break.

In the chart above, you can see that the price is gradually making lower highs which tells us that the sellers are starting to gain some ground against the buyers.
Now most of the time, and we do say MOST, the price will eventually break the support line and continue to fall.

However, in some cases, the support line will be too strong, and the price will bounce off of it and make a strong move up.The good news is that we don’t care where the price goes. We just know that it’s about to go somewhere. In this case, we would place entry orders above the upper line (the lower highs), and below the support line.

<img class=""alignnone size-medium wp-image-777"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/TrianglesCenter1-300x217.png"" alt="""" width=""300"" height=""217"" />

In this case, the price ended up breaking above the top of the triangle pattern. After the upside breakout, it proceeded to surge higher, by around the same vertical distance as the height of the triangle.

Placing an entry order above the top of the triangle and going for a target as high as the height of the formation wouldn’t yield nice profits.

Now the question is, “which direction will it go? Will the buyers be able to break that level or will the resistance be too strong?” Many charting books will tell you that in most cases, the buyers will win this battle and the price will break past the resistance. However, it has been our experience that this is not always the case. Sometimes the resistance level is too strong, and there is simply not enough buying power to push it through.

Most of the time, the price will in fact go up. The point we are trying to make is that you should not be obsessed with which direction the price goes, but you should be ready for movement in EITHER direction. In this case, we would set an entry order above the resistance line, and below the slope of the higher lows.

<img class=""alignnone size-medium wp-image-776"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/TrianglesRight1-300x217.png"" alt="""" width=""300"" height=""217"" />

In this scenario, the buyers lost the battle and the price proceeded to dive! You can see that the drop was approximately the same distance as the height of the triangle formation.

If we set our short order below the bottom of the triangle, we could have caught some pips off that dive.",https://app.wsatraining.com/wp-content/uploads/2018/05/TrianglesCenter1.png
628,Rising Wedge,"<img class=""alignnone size-medium wp-image-775"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/BullishWedgeLEft1-300x217.png"" alt="""" width=""300"" height=""217"" />

A rising wedge is formed when price consolidates between upward sloping support and resistance lines. Here, the slope of the support line is steeper than that of the resistance. This indicates that higher lows are being formed faster than higher highs. This leads to a wedge-like formation, which is exactly where the chart pattern gets it’s name from!

With prices consolidating, we know that a big splash is coming, so we can expect a breakout to either the top or bottom. If the rising wedge forms after an uptrend, it’s usually a bearish reversal pattern.

On the other hand, if it forms during a downtrend, it could signal a continuation of the downward move.

Either way, the important thing is that, when you spot this forex trading chart pattern, you’re ready with your entry orders! In this first example, a rising wedge formed at the end of an uptrend. Notice how price action is forming new highs, but at a much slower pace than when price makes higher lows.

<img class=""alignnone size-medium wp-image-774"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/BullishWedgeRight1-300x217.png"" alt="""" width=""300"" height=""217"" />

See how price broken down to the downside? That means there are more forex traders desperate to be short than be long! They pushed the price down to break the trendline, indicating that a downtrend may be in the cards.

Just like in the other chart patterns we discussed earlier, the price movement after the breakout is approximately the same magnitude as the height of the formation. Now let’s take a look at another example of a rising wedge formation. Only this time it acts as a bearish continuation signal.

<img class=""alignnone size-medium wp-image-773"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/BullishWedgeLeft2-300x217.png"" alt="""" width=""300"" height=""217"" />

As you can see, the price came from a downtrend before consolidating and sketching higher highs and even higher lows.

<img class=""alignnone size-medium wp-image-772"" style=""font-size: 1rem;"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/BullishWedgeRight2-300x217.png"" alt="""" width=""300"" height=""217"" />

In this case, the price broke to the downside and the downtrend continued. That’s why it’s called a continuation signal, yo!",https://app.wsatraining.com/wp-content/uploads/2018/05/BullishWedgeRight2.png
630,Rectangles,"<img class=""alignnone size-medium wp-image-771"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/RectanglesRight2-300x217.png"" alt="""" width=""300"" height=""217"" />

A rectangle is a chart pattern formed when price is bounded by parallel support and resistance levels.

A rectangle exhibits a period of consolidation or indecision between buyers and sellers as they take turns throwing punches but neither has taken over.
o The price will “test” the support and resistance levels several times before eventually breaking out. From there, the price could trend in the direction of the breakout, whether it is to the upside or the downside.

In this example, we can clearly see that the pair was bounded by two key price levels which are parallel to one another. We must wait until one of these levels breaks and go along for the ride.

Remember, when you spot the rectangle: THINK OUTSIDE THE BOX!",https://app.wsatraining.com/wp-content/uploads/2018/05/RectanglesRight2.png
632,Bearish Rectangle,"<img class=""alignnone size-medium wp-image-770"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/Rectanglesleft1-300x217.png"" alt="""" width=""300"" height=""217"" />

A bearish rectangle is formed when the price consolidates for a while during a downtrend. This happens because sellers probably need to pause and catch their breath before taking the pair any lower.

In this example, price broke the bottom of the rectangle chart pattern, and continued to shoot down. If we had a short order just below the support level, we would have made a nice profit on this trade.

<img class=""alignnone size-medium wp-image-769"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/RectanglesRight1-1-300x217.png"" alt="""" width=""300"" height=""217"" />

Here’s a tip: Once the pair falls below the support, it tends to make a move that is above the size of the rectangle pattern, in the example above, the pair moved beyond the target so there would have been a nice chance to catch more pips!",https://app.wsatraining.com/wp-content/uploads/2018/05/RectanglesRight1-1.png
635,Bullish Rectangle,"<img class=""alignnone size-medium wp-image-813"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/RectanglesRight1-2-300x217.png"" alt="""" width=""300"" height=""217"" />

Here’s another example of a rectangle, this time, a bullish rectangle chart pattern. After an uptrend, the price paused to consolidate for a bit. Can you guess where the price is headed next?

<img class=""alignnone size-medium wp-image-812"" src=""https://app.wsatraining.com/wp-content/uploads/2018/05/RectanglesLeft2-300x217.png"" alt="""" width=""300"" height=""217"" />

If you answered up, then you’re right! Check out that nice upside breakout right there!

Notice how the price moved all the way up after breaking above the top of the rectangle pattern. If we had a long order on top of the resistance level, we would’ve caught some pips on the trade!

Just like in the bearish rectangle pattern example, once the pair breaks, it will usually make a move that’s AT LEAST the size of it’s previous range.",https://app.wsatraining.com/wp-content/uploads/2018/05/RectanglesLeft2.png
963,49. CUE N A 08/8/2018,https://vimeo.com/284067652,https://app.wsatraining.com/wp-content/uploads/2018/08/CUE-N-A-882018.jpeg
1088,50. CUE N A GROUP WEBINAR 8:28:18,https://vimeo.com/287179249,https://app.wsatraining.com/wp-content/uploads/2018/08/CUE-N-A-GROUP-WEBINAR-82818.jpeg
1580,51. Cue N A 10:10:18,https://vimeo.com/294607948,https://app.wsatraining.com/wp-content/uploads/2018/03/placeholder..png
1605,POST COURSE MINDSET INTRO,https://vimeo.com/300094585,https://app.wsatraining.com/wp-content/uploads/2018/11/POST-COURSE-MINDSET-INTRO.jpeg
1608,MY VIEWS ON GROWING A SMALL ACCOUNT,https://vimeo.com/300094738,https://app.wsatraining.com/wp-content/uploads/2018/11/MY-VIEWS-ON-GROWING-A-SMALL-ACCOUNT.jpeg
1611,MY VIEWS ON PATIENCE WHEN TRADING,https://vimeo.com/300094622,https://app.wsatraining.com/wp-content/uploads/2018/11/MY-VIEWS-ON-PATIENCE-WHEN-TRADING.jpeg
1614,KNOWING WHEN IT’S THE RIGHT TO DITCH YOUR JOB,https://vimeo.com/300094282,https://app.wsatraining.com/wp-content/uploads/2018/11/KNOWING-WHEN-ITS-THE-RIGHT-TO-DITCH-YOUR-JOB.jpeg
1617,HOW DO I MAINTAIN MY LEVEL OF CONFIDENCE?,https://vimeo.com/300499444,https://app.wsatraining.com/wp-content/uploads/2018/11/HOW-DO-I-MAINTAIN-MY-LEVEL-OF-CONFIDENCE-.jpeg
1620,MY BIGGEST TRADING TIP,https://vimeo.com/300094193,https://app.wsatraining.com/wp-content/uploads/2018/11/MY-BIGGEST-TRADING-TIP.jpeg
1639,Confluence Trading 3.0,https://vimeo.com/308011962,https://app.wsatraining.com/wp-content/uploads/2018/12/CONFLUENCE-3.0.jpeg
1657,52. CUE N A 1/12/19,https://vimeo.com/311138828,https://app.wsatraining.com/wp-content/uploads/2018/03/placeholder..png
1759,53. CUE N A 3/08/19,https://vimeo.com/322685650,https://app.wsatraining.com/wp-content/uploads/2019/03/CUE-N-A-308.jpeg
3411,01. 2/22/2015,https://vimeo.com/156515321,https://app.wsatraining.com/wp-content/uploads/2018/03/2222015.jpeg
3412,[Webinar Template],,
5651,54. CUENA 4/7/19,https://vimeo.com/330138069,https://app.wsatraining.com/wp-content/uploads/2019/03/CUE-N-A-308.jpeg|https://app.wsatraining.com/wp-content/uploads/2019/04/CUENA-0718-TRIM.jpeg
5657,Welcome Video,https://vimeo.com/406875206,https://app.wsatraining.com/wp-content/uploads/2019/04/WSA-Welcome-Video.jpeg|https://app.wsatraining.com/wp-content/uploads/2019/04/2020-Welcome-Video.jpeg
6215,Installing MT4 & Indicators/Templates (Windows),https://vimeo.com/335938065,https://app.wsatraining.com/wp-content/uploads/2019/05/Installing-MT4-IndicatorsTemplates-Windows.jpeg
6224,55. Cue 1 on 1 Jesse,https://vimeo.com/332288413,https://app.wsatraining.com/wp-content/uploads/2019/05/Cue-1-on-1-Jesse.jpeg
6558,56. Cue N A Webinar 727,https://vimeo.com/350546349,https://app.wsatraining.com/wp-content/uploads/2019/07/CUENA714.jpeg|https://app.wsatraining.com/wp-content/uploads/2019/07/Cue-N-A-Webinar-727.jpeg
6620,Confluence XXX,"Please be aware the sound is muted on the video from  1 hr 10 min to 1 hr 35 min. Sorry for the inconvenience.

